TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore
3584f2e1-e562-4e4c-bf25-80010528d001,KIST,CLUSTER,21765304,2,177,247,2139,177,6889,1.0,83.0,0.2710332,0.16666667,5.833332,0.05993674
3584f2e1-e562-4e4c-bf25-80010528d001,KIST,LNA,28543646,2,0,241,2139,0,10764,0.5,75.0,0.17324024,0.25,0.5,0.05993674
3584f2e1-e562-4e4c-bf25-80010738d001,KIST,STA,161840528,2,12514,1986,2398,12514,13005,0.049582638,87.0,0.44057852,0.5,0.75,0.008249374
3584f2e1-e562-4e4c-bf25-80010738d001,KIST,SQA,50005484,2,12528,1987,2398,12528,13019,0.049582638,88.0,0.4512176,0.5,0.94152135,0.008249374
3584f2e1-e562-4e4c-bf25-80010738d001,KIST,NA,50934603,2,12525,1986,2398,12525,13016,0.049582638,88.0,0.43460584,0.75,0.87385285,0.008249374
3584f2e1-e562-4e4c-bf25-80010738d001,KIST,IDA,120169103,2,12526,1986,2398,12526,13017,0.049582638,87.0,0.43556127,0.5,0.80369484,0.008249374
3584f2e1-e562-4e4c-bf25-80010738d001,KIST,VITRIVR,321136613,2,12495,1986,2398,12495,12978,0.049582638,68.0,0.4353492,0.75,1.0,0.008249374
3584f2e1-e562-4e4c-bf25-80010738d001,KIST,CLUSTER,69768335,2,6768,1986,2398,6768,7034,0.18023545,91.0,0.8060884,0.75,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-80010738d001,KIST,LNA,59178766,2,12521,1986,2398,12521,13012,0.049582638,88.0,0.43396375,0.75,0.762192,0.008249374
3584f2e1-e562-4e4c-bf25-80010538d001,KIST,STA,102140575,2,13,499,2708,13,13237,0.5,89.0,0.19036034,0.16666667,0.60818803,0.05993674
3584f2e1-e562-4e4c-bf25-80010538d001,KIST,SQA,41028682,2,0,204,2708,0,13243,0.84740484,90.0,0.1976571,0.16666667,0.84740484,0.05993674
3584f2e1-e562-4e4c-bf25-80010538d001,KIST,NA,136308744,2,3,304,2708,3,13240,0.5496376,90.0,0.1880092,0.25,0.62422025,0.05993674
3584f2e1-e562-4e4c-bf25-80010538d001,KIST,IDA,89580632,2,5,494,2708,5,13242,0.5,90.0,0.18840651,0.25,0.62610203,0.05993674
3584f2e1-e562-4e4c-bf25-80010538d001,KIST,VITRIVR,275354884,2,4,490,2708,4,13195,0.5,95.0,0.18834868,0.16666667,0.53431314,0.05993674
3584f2e1-e562-4e4c-bf25-80010538d001,KIST,CLUSTER,31789604,2,281,355,2708,281,8369,1.0,92.0,0.29806203,0.16666667,6.25,0.05993674
3584f2e1-e562-4e4c-bf25-80010538d001,KIST,LNA,39480054,2,0,351,2708,0,13240,0.5,91.0,0.18765068,0.25,0.5,0.05993674
3584f2e1-e562-4e4c-bf25-80011008d001,KIST,STA,433982702,2,10765,1086,3260,10765,20522,0.24958265,91.0,0.3537385,0.75,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011008d001,KIST,SQA,117045474,2,12422,1183,3260,12422,20529,0.24958265,99.0,0.3944549,0.5,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011008d001,KIST,NA,103260527,2,11832,1146,3260,11832,20525,0.2,94.0,0.33916938,0.20618597,0.6986773,0.008249374
3584f2e1-e562-4e4c-bf25-80011008d001,KIST,IDA,161902777,2,10627,1151,3260,10627,20527,0.20114456,94.0,0.34122053,0.3,0.6985023,0.008249374
3584f2e1-e562-4e4c-bf25-80011008d001,KIST,VITRIVR,981582065,2,11623,1142,3260,11623,20466,0.2,79.0,0.33838138,0.3,0.7,0.008249374
3584f2e1-e562-4e4c-bf25-80011008d001,KIST,CLUSTER,85015336,2,7455,1145,3260,7455,11688,0.2,96.0,0.5952568,0.75,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-80011008d001,KIST,LNA,91904350,2,11670,1142,3260,11670,20525,0.2,94.0,0.33785468,0.2,0.71212333,0.008249374
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,STA,108237291,2,15,500,2708,15,13237,0.5,89.0,0.19049884,0.16666667,0.640264,0.05993674
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,SQA,51642545,2,0,204,2708,0,13243,0.84740484,90.0,0.1976571,0.16666667,0.84740484,0.05993674
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,NA,99702338,2,4,352,2708,4,13241,0.5,90.0,0.1879937,0.16666667,0.5687783,0.05993674
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,IDA,33126730,2,5,494,2708,5,13242,0.5,91.0,0.18842682,0.25,0.60853267,0.05993674
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,VITRIVR,254214059,2,6,490,2708,6,13188,0.5,95.0,0.18852448,0.25,0.640264,0.05993674
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,CLUSTER,25782673,2,281,355,2708,281,8369,1.0,92.0,0.29822135,0.16666667,6.25,0.05993674
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,LNA,58308286,2,0,353,2708,0,13240,0.5,90.0,0.18767744,0.25,0.5,0.05993674
3584f2e1-e562-4e4c-bf25-80011038d001,KIST,STA,155356395,2,10859,1093,3260,10859,20522,0.24958265,94.0,0.35599896,0.75,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011038d001,KIST,SQA,93600318,2,12422,1183,3260,12422,20529,0.24958265,99.0,0.3944549,0.5,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011038d001,KIST,NA,83145146,2,11912,1151,3260,11912,20525,0.2,94.0,0.34001264,0.26679894,0.79866886,0.008249374
3584f2e1-e562-4e4c-bf25-80011038d001,KIST,IDA,89853240,2,10642,1151,3260,10642,20527,0.20281516,94.0,0.34234342,0.35276622,0.7994005,0.008249374
3584f2e1-e562-4e4c-bf25-80011038d001,KIST,VITRIVR,551652977,2,11649,1143,3260,11649,20377,0.2,84.0,0.34073192,0.2,0.7,0.008249374
3584f2e1-e562-4e4c-bf25-80011038d001,KIST,CLUSTER,138950227,2,7532,1150,3260,7532,11688,0.2,95.0,0.6015364,0.75,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-80011038d001,KIST,LNA,185941215,2,11780,1146,3260,11780,20525,0.2,93.0,0.3381701,0.20021458,0.81175923,0.008249374
3584f2e1-e562-4e4c-bf25-80011028d001,KIST,STA,221981978,2,10826,1091,3260,10826,20522,0.24958265,93.0,0.3551711,0.75,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011028d001,KIST,SQA,208543361,2,12422,1183,3260,12422,20529,0.24958265,98.0,0.3944549,0.5,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011028d001,KIST,NA,123770834,2,11889,1150,3260,11889,20525,0.2,94.0,0.3398319,0.2505095,0.798162,0.008249374
3584f2e1-e562-4e4c-bf25-80011028d001,KIST,IDA,76429041,2,10636,1151,3260,10636,20527,0.20208552,95.0,0.34210646,0.32730782,0.6963134,0.008249374
3584f2e1-e562-4e4c-bf25-80011028d001,KIST,VITRIVR,472030024,2,11643,1142,3260,11643,20404,0.2,85.0,0.3399014,0.3,0.7,0.008249374
3584f2e1-e562-4e4c-bf25-80011028d001,KIST,CLUSTER,76443212,2,7505,1147,3260,7505,11688,0.2,96.0,0.5993905,0.75,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-80011028d001,KIST,LNA,102440145,2,11744,1146,3260,11744,20525,0.2,94.0,0.33810082,0.2,0.8036173,0.008249374
3584f2e1-e562-4e4c-bf25-80011018d001,KIST,STA,140749381,2,10797,1089,3260,10797,20522,0.24958265,94.0,0.35450673,0.75,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011018d001,KIST,SQA,126848210,2,12422,1183,3260,12422,20529,0.24958265,99.0,0.3944549,0.5,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011018d001,KIST,NA,158464284,2,11862,1149,3260,11862,20525,0.2,94.0,0.3394673,0.22293264,0.69867784,0.008249374
3584f2e1-e562-4e4c-bf25-80011018d001,KIST,IDA,130051298,2,10632,1151,3260,10632,20527,0.201545,94.0,0.34172204,0.30916187,0.7,0.008249374
3584f2e1-e562-4e4c-bf25-80011018d001,KIST,VITRIVR,327640133,2,11636,1142,3260,11636,20435,0.2,86.0,0.3391995,0.2,0.7,0.008249374
3584f2e1-e562-4e4c-bf25-80011018d001,KIST,CLUSTER,86310139,2,7481,1146,3260,7481,11688,0.2,96.0,0.59726584,0.75,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-80011018d001,KIST,LNA,193019967,2,11703,1144,3260,11703,20525,0.2,93.0,0.337888,0.2,0.712192,0.008249374
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,STA,114013039,2,0,435,3291,0,19872,0.7,94.0,0.19464573,0.3,0.7,0.1
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,SQA,139463680,2,0,484,3291,0,19998,0.7,93.0,0.21972698,0.3,0.7,0.1
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,NA,154425559,2,0,519,3291,0,19991,0.5,93.0,0.1808041,0.16666667,0.5,0.1
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,IDA,100313983,2,0,520,3291,0,19995,0.5,93.0,0.18224357,0.16679597,0.5,0.1
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,VITRIVR,464259909,2,47,529,3291,47,19738,0.5,72.0,0.18362887,0.25,0.6,0.1
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,CLUSTER,59691630,2,287,514,3291,287,12585,1.0,95.0,0.29109523,0.2,26.800005,0.1
3584f2e1-e562-4e4c-bf25-80010858d001,KIST,LNA,134262982,2,0,516,3291,0,19987,0.5,93.0,0.17971699,0.16666667,0.5,0.1
3584f2e1-e562-4e4c-bf25-80011058d001,KIST,STA,286471780,2,10914,1094,3260,10914,20522,0.24958265,93.0,0.3574141,0.75,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011058d001,KIST,SQA,124392799,2,12422,1183,3260,12422,20529,0.24958265,99.0,0.3944549,0.5,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011058d001,KIST,NA,70120135,2,11925,1148,3260,11925,20525,0.2,99.0,0.3400512,0.2752955,0.6984612,0.008249374
3584f2e1-e562-4e4c-bf25-80011058d001,KIST,IDA,218647927,2,10644,1151,3260,10644,20527,0.20512956,93.0,0.342463,0.35679013,0.6970607,0.008249374
3584f2e1-e562-4e4c-bf25-80011058d001,KIST,VITRIVR,945340164,2,11669,1146,3260,11669,20333,0.2,80.0,0.34243813,0.3,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011058d001,KIST,CLUSTER,151214520,2,7562,1155,3260,7562,11688,0.2,95.0,0.6057744,0.75,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-80011058d001,KIST,LNA,97035426,2,11836,1146,3260,11836,20525,0.2,94.0,0.33820885,0.20023908,0.7079313,0.008249374
3584f2e1-e562-4e4c-bf25-80011048d001,KIST,STA,188680607,2,10887,1093,3260,10887,20522,0.24958265,94.0,0.35670754,0.75,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011048d001,KIST,SQA,178119318,2,12422,1183,3260,12422,20529,0.24958265,98.0,0.3944549,0.5,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011048d001,KIST,NA,141483498,2,11914,1151,3260,11914,20525,0.2,99.0,0.3401805,0.28062522,0.79708457,0.008249374
3584f2e1-e562-4e4c-bf25-80011048d001,KIST,IDA,136357969,2,10648,1152,3260,10648,20527,0.20380007,94.0,0.34247887,0.35922337,0.7920635,0.008249374
3584f2e1-e562-4e4c-bf25-80011048d001,KIST,VITRIVR,725052119,2,11658,1145,3260,11658,20352,0.2,82.0,0.34157795,0.3,0.8,0.008249374
3584f2e1-e562-4e4c-bf25-80011048d001,KIST,CLUSTER,131256843,2,7546,1151,3260,7546,11688,0.2,95.0,0.6042344,0.75,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-80011048d001,KIST,LNA,112785606,2,11814,1148,3260,11814,20525,0.2,94.0,0.3383619,0.2003563,0.76210105,0.008249374
3584f2e1-e562-4e4c-bf25-80010628d001,KIST,STA,143154603,2,55,384,2615,55,13162,0.5474049,95.0,0.22077453,0.3,0.6735973,0.05993674
3584f2e1-e562-4e4c-bf25-80010628d001,KIST,SQA,221620427,2,120,420,2615,120,13237,0.5474049,93.0,0.2351936,0.2,0.6735973,0.05993674
3584f2e1-e562-4e4c-bf25-80010628d001,KIST,NA,63451196,2,342,466,2615,342,13215,0.34740487,95.0,0.20825979,0.2,0.5342729,0.05993674
3584f2e1-e562-4e4c-bf25-80010628d001,KIST,IDA,43057395,2,544,469,2615,544,13221,0.34740487,95.0,0.211134,0.2,0.5314015,0.05993674
3584f2e1-e562-4e4c-bf25-80010628d001,KIST,VITRIVR,300864705,2,515,465,2615,515,12995,0.34740487,79.0,0.21150124,0.2,0.55,0.05993674
3584f2e1-e562-4e4c-bf25-80010628d001,KIST,CLUSTER,51001494,2,673,473,2615,673,8037,0.67723286,96.0,0.34490576,0.2,26.800005,0.05993674
3584f2e1-e562-4e4c-bf25-80010628d001,KIST,LNA,40697166,2,220,464,2615,220,13204,0.34740487,95.0,0.20637982,0.3,0.4735973,0.05993674
3584f2e1-e562-4e4c-bf25-80011118d002,KIST,STA,377450565,3,2,532,3534,2,22270,0.46666667,91.0,0.13770494,0.20000002,0.4777778,0.06666667
3584f2e1-e562-4e4c-bf25-80011118d002,KIST,SQA,129200315,3,33,587,3534,33,22409,0.46666667,92.0,0.15291129,0.13333334,0.4777778,0.06666667
3584f2e1-e562-4e4c-bf25-80011118d002,KIST,NA,161850709,3,3,631,3534,3,22439,0.33333334,92.0,0.12688468,0.13333334,0.38851532,0.06666667
3584f2e1-e562-4e4c-bf25-80011118d002,KIST,IDA,109731822,3,8,639,3534,8,22460,0.33333334,93.0,0.1286316,0.20000002,0.43258414,0.06666667
3584f2e1-e562-4e4c-bf25-80011118d002,KIST,VITRIVR,746066251,3,53,625,3534,53,22085,0.33333334,87.0,0.12792045,0.13333334,0.5,0.06666667
3584f2e1-e562-4e4c-bf25-80011118d002,KIST,CLUSTER,60233904,3,381,517,3534,381,14050,0.6666667,94.0,0.20137353,0.20000002,17.86667,0.06666667
3584f2e1-e562-4e4c-bf25-80011118d002,KIST,LNA,135759158,3,0,625,3534,0,22423,0.33333334,92.0,0.12537016,0.13333334,0.33333334,0.06666667
3584f2e1-e562-4e4c-bf25-80011108d002,KIST,STA,273301315,3,0,379,3444,0,20629,0.46666667,92.0,0.1313327,0.13333334,0.46666667,0.039957825
3584f2e1-e562-4e4c-bf25-80011108d002,KIST,SQA,159358604,3,0,305,3444,0,20768,0.686552,92.0,0.14907154,0.20000002,0.686552,0.039957825
3584f2e1-e562-4e4c-bf25-80011108d002,KIST,NA,94556986,3,3,414,3444,3,20795,0.33333334,93.0,0.12275547,0.11111111,0.4180653,0.039957825
3584f2e1-e562-4e4c-bf25-80011108d002,KIST,IDA,200787329,3,3,457,3444,3,20819,0.33333334,92.0,0.12369619,0.111685015,0.44069204,0.039957825
3584f2e1-e562-4e4c-bf25-80011108d002,KIST,VITRIVR,400374930,3,41,444,3444,41,20606,0.33333334,90.0,0.123078346,0.16666667,0.5,0.039957825
3584f2e1-e562-4e4c-bf25-80011108d002,KIST,CLUSTER,82513427,3,316,360,3444,316,13040,0.6666667,94.0,0.19421427,0.20000002,17.86667,0.039957825
3584f2e1-e562-4e4c-bf25-80011108d002,KIST,LNA,144648375,3,3,444,3444,3,20775,0.33333334,92.0,0.12191746,0.11111111,0.39581737,0.039957825
3584f2e1-e562-4e4c-bf25-80011128d002,KIST,STA,198115030,3,2,533,3534,2,22270,0.46666667,93.0,0.13804421,0.20000002,0.4777778,0.06666667
3584f2e1-e562-4e4c-bf25-80011128d002,KIST,SQA,199618907,3,33,587,3534,33,22409,0.46666667,92.0,0.15291129,0.13333334,0.4777778,0.06666667
3584f2e1-e562-4e4c-bf25-80011128d002,KIST,NA,150016131,3,0,383,3534,0,22437,0.56239706,92.0,0.1270184,0.13333334,0.56239706,0.06666667
3584f2e1-e562-4e4c-bf25-80011128d002,KIST,IDA,168143557,3,6,637,3534,6,22460,0.33333334,92.0,0.1284442,0.20000002,0.4184873,0.06666667
3584f2e1-e562-4e4c-bf25-80011128d002,KIST,VITRIVR,730830407,3,42,608,3291,42,21492,0.33333334,87.0,0.12589288,0.16666667,0.5,0.06666667
3584f2e1-e562-4e4c-bf25-80011128d002,KIST,CLUSTER,74579818,3,386,519,3534,386,14051,0.6666667,94.0,0.20277862,0.13333334,17.86667,0.06666667
3584f2e1-e562-4e4c-bf25-80011128d002,KIST,LNA,73493596,3,0,385,3534,0,22413,0.518769,93.0,0.12543733,0.13333334,0.518769,0.06666667
3584f2e1-e562-4e4c-bf25-80011158d002,KIST,STA,166656110,3,1,382,3444,1,20629,0.46666667,93.0,0.13155891,0.13333334,0.4890848,0.039957825
3584f2e1-e562-4e4c-bf25-80011158d002,KIST,SQA,97739768,3,0,303,3444,0,20755,0.686552,93.0,0.14889456,0.13333334,0.686552,0.039957825
3584f2e1-e562-4e4c-bf25-80011158d002,KIST,NA,70876477,3,0,198,3444,0,20750,0.56239706,93.0,0.122743204,0.16666667,0.56239706,0.039957825
3584f2e1-e562-4e4c-bf25-80011158d002,KIST,IDA,71531212,3,4,453,3444,4,20758,0.33333334,93.0,0.12361497,0.16768517,0.3715291,0.039957825
3584f2e1-e562-4e4c-bf25-80011158d002,KIST,VITRIVR,574628506,3,48,443,3444,48,20535,0.33333334,89.0,0.123431385,0.11111111,0.4,0.039957825
3584f2e1-e562-4e4c-bf25-80011158d002,KIST,CLUSTER,60810519,3,318,362,3444,318,13014,0.6666667,94.0,0.19519225,0.20000002,17.86667,0.039957825
3584f2e1-e562-4e4c-bf25-80011158d002,KIST,LNA,61455314,3,0,263,3444,0,20743,0.518769,93.0,0.12185425,0.11111111,0.518769,0.039957825
3584f2e1-e562-4e4c-bf25-80011148d002,KIST,STA,186659769,3,3,483,3683,3,23027,0.46666667,92.0,0.14015894,0.13333334,0.4890848,0.039957825
3584f2e1-e562-4e4c-bf25-80011148d002,KIST,SQA,254456040,3,0,379,3683,0,23166,0.686552,91.0,0.15486038,0.20000002,0.686552,0.039957825
3584f2e1-e562-4e4c-bf25-80011148d002,KIST,NA,72228852,3,0,306,3683,0,23198,0.54438835,93.0,0.12858915,0.20000002,0.54438835,0.039957825
3584f2e1-e562-4e4c-bf25-80011148d002,KIST,IDA,72866201,3,13,555,3683,13,23216,0.33333334,93.0,0.1302722,0.20000002,0.41215396,0.039957825
3584f2e1-e562-4e4c-bf25-80011148d002,KIST,VITRIVR,434813376,3,59,542,3683,59,22816,0.33333334,90.0,0.12959069,0.20000002,0.5,0.039957825
3584f2e1-e562-4e4c-bf25-80011148d002,KIST,CLUSTER,59582783,3,431,454,3683,431,14479,0.6666667,94.0,0.2071198,0.13333334,17.86667,0.039957825
3584f2e1-e562-4e4c-bf25-80011148d002,KIST,LNA,104048040,3,1,409,3683,1,23177,0.33333334,92.0,0.12700684,0.13333334,0.36500514,0.039957825
3584f2e1-e562-4e4c-bf25-80011138d002,KIST,STA,455123130,3,1,382,3444,1,20629,0.46666667,90.0,0.13155891,0.13333334,0.4890848,0.039957825
3584f2e1-e562-4e4c-bf25-80011138d002,KIST,SQA,58030427,3,0,305,3444,0,20768,0.686552,93.0,0.14907154,0.20000002,0.686552,0.039957825
3584f2e1-e562-4e4c-bf25-80011138d002,KIST,NA,53848491,3,0,200,3444,0,20799,0.56239706,93.0,0.122890875,0.11111111,0.56239706,0.039957825
3584f2e1-e562-4e4c-bf25-80011138d002,KIST,IDA,50080307,3,5,459,3444,5,20819,0.33333334,93.0,0.12383356,0.11188581,0.4103794,0.039957825
3584f2e1-e562-4e4c-bf25-80011138d002,KIST,VITRIVR,500031334,3,52,445,3444,52,20581,0.33333334,89.0,0.12355879,0.11111111,0.5,0.039957825
3584f2e1-e562-4e4c-bf25-80011138d002,KIST,CLUSTER,51695515,3,320,363,3444,320,13043,0.6666667,94.0,0.19542187,0.13333334,17.86667,0.039957825
3584f2e1-e562-4e4c-bf25-80011138d002,KIST,LNA,194607393,3,0,267,3444,0,20783,0.518769,92.0,0.12198574,0.11111111,0.518769,0.039957825
3584f2e1-e562-4e4c-bf25-80011178d002,KIST,STA,476960656,3,1,384,3444,1,20629,0.46666667,90.0,0.13183253,0.13333334,0.4890848,0.039957825
3584f2e1-e562-4e4c-bf25-80011178d002,KIST,SQA,257185290,3,0,305,3444,0,20768,0.686552,91.0,0.14907154,0.20000002,0.686552,0.039957825
3584f2e1-e562-4e4c-bf25-80011178d002,KIST,NA,785663406,3,4,309,3444,4,20803,0.36642507,86.0,0.12290136,0.11111111,0.41614684,0.039957825
3584f2e1-e562-4e4c-bf25-80011178d002,KIST,IDA,92952408,3,6,459,3444,6,20818,0.33333334,93.0,0.1238922,0.16816798,0.41740134,0.039957825
3584f2e1-e562-4e4c-bf25-80011178d002,KIST,VITRIVR,603864919,3,55,447,3444,55,20549,0.33333334,88.0,0.12396208,0.11111111,0.5,0.039957825
3584f2e1-e562-4e4c-bf25-80011178d002,KIST,CLUSTER,110456411,3,326,366,3444,326,13047,0.6666667,94.0,0.19716059,0.13333334,17.86667,0.039957825
3584f2e1-e562-4e4c-bf25-80011178d002,KIST,LNA,402466809,3,0,344,3444,0,20782,0.33333334,90.0,0.12194611,0.16666667,0.33333334,0.039957825
3584f2e1-e562-4e4c-bf25-80011168d002,KIST,STA,338095460,3,4,534,3534,4,22270,0.46666667,91.0,0.13838248,0.20000002,0.4777778,0.06666667
3584f2e1-e562-4e4c-bf25-80011168d002,KIST,SQA,195649111,3,33,587,3534,33,22409,0.46666667,92.0,0.15291129,0.13333334,0.4777778,0.06666667
3584f2e1-e562-4e4c-bf25-80011168d002,KIST,NA,74534400,3,3,454,3534,3,22443,0.35637584,93.0,0.12707815,0.13333334,0.39967775,0.06666667
3584f2e1-e562-4e4c-bf25-80011168d002,KIST,IDA,197879315,3,8,639,3534,8,22459,0.33333334,92.0,0.12877314,0.13333334,0.4004462,0.06666667
3584f2e1-e562-4e4c-bf25-80011168d002,KIST,VITRIVR,780363437,3,59,625,3534,59,22013,0.33333334,86.0,0.1287492,0.13333334,0.5,0.06666667
3584f2e1-e562-4e4c-bf25-80011168d002,KIST,CLUSTER,69380720,3,391,522,3534,391,14053,0.6666667,94.0,0.20399664,0.13333334,17.86667,0.06666667
3584f2e1-e562-4e4c-bf25-80011168d002,KIST,LNA,86988133,3,1,494,3534,1,22427,0.33333334,93.0,0.12551339,0.13333334,0.37090644,0.06666667
3584f2e1-e562-4e4c-bf25-80011228d002,KIST,STA,455010724,3,2355,1177,3311,2355,22231,0.35685754,76.0,0.25349712,0.33333334,0.7201209,0.0054995827
3584f2e1-e562-4e4c-bf25-80011228d002,KIST,SQA,507243838,3,424,899,3311,424,23703,0.5862737,86.0,0.32380065,0.33333334,0.760176,0.0054995827
3584f2e1-e562-4e4c-bf25-80011228d002,KIST,NA,136799897,3,6,706,3311,6,23409,0.56094176,80.0,0.2361875,0.27869102,0.60806185,0.0054995827
3584f2e1-e562-4e4c-bf25-80011228d002,KIST,IDA,139138046,3,2145,766,3311,2145,23581,0.356208,80.0,0.24454963,0.33333334,0.6050372,0.0054995827
3584f2e1-e562-4e4c-bf25-80011228d002,KIST,VITRIVR,934772141,3,3012,894,3311,3012,22019,0.33333334,84.0,0.24268906,0.1996798,0.83534616,0.0054995827
3584f2e1-e562-4e4c-bf25-80011228d002,KIST,CLUSTER,68724824,3,1208,733,3311,1208,13581,0.69019085,85.0,0.40386295,0.33333334,63.333332,0.0054995827
3584f2e1-e562-4e4c-bf25-80011228d002,KIST,LNA,165165559,3,3,785,3311,3,23091,0.518769,79.0,0.22414312,0.16666667,0.61619395,0.0054995827
3584f2e1-e562-4e4c-bf25-80011188d002,KIST,STA,208546574,3,5,483,3683,5,23027,0.46666667,92.0,0.14024,0.13333334,0.4890848,0.039957825
3584f2e1-e562-4e4c-bf25-80011188d002,KIST,SQA,501784285,3,0,379,3683,0,23166,0.686552,88.0,0.15486038,0.20000002,0.686552,0.039957825
3584f2e1-e562-4e4c-bf25-80011188d002,KIST,NA,67650823,3,0,306,3683,0,23201,0.54438835,93.0,0.12851678,0.13333334,0.54438835,0.039957825
3584f2e1-e562-4e4c-bf25-80011188d002,KIST,IDA,184536781,3,6,558,3683,6,23216,0.33333334,91.0,0.13032864,0.20000002,0.39933828,0.039957825
3584f2e1-e562-4e4c-bf25-80011188d002,KIST,VITRIVR,491952195,3,63,528,3444,63,22068,0.33333334,90.0,0.13001366,0.20000002,0.5,0.039957825
3584f2e1-e562-4e4c-bf25-80011188d002,KIST,CLUSTER,50776713,3,434,456,3683,434,14480,0.6666667,94.0,0.20733799,0.20000002,17.86667,0.039957825
3584f2e1-e562-4e4c-bf25-80011188d002,KIST,LNA,67442618,3,1,410,3683,1,23187,0.33333334,93.0,0.1269438,0.13333334,0.34166074,0.039957825
3584f2e1-e562-4e4c-bf25-80011208d002,KIST,STA,467232560,3,3499,1446,3155,3499,21486,0.33333334,77.0,0.25183445,0.5,0.6111111,0.0054995827
3584f2e1-e562-4e4c-bf25-80011208d002,KIST,SQA,358026931,3,7733,1193,3155,7733,22958,0.36638844,88.0,0.32600826,0.5,0.738792,0.0054995827
3584f2e1-e562-4e4c-bf25-80011208d002,KIST,NA,247688202,3,1257,991,3155,1257,22663,0.35656652,79.0,0.23802175,0.33333334,0.60806185,0.0054995827
3584f2e1-e562-4e4c-bf25-80011208d002,KIST,IDA,122558866,3,2111,992,3155,2111,22835,0.356208,80.0,0.24646872,0.33333334,0.6050363,0.0054995827
3584f2e1-e562-4e4c-bf25-80011208d002,KIST,VITRIVR,495565587,3,2994,1019,3155,2994,21289,0.33333334,89.0,0.24483384,0.33333334,0.6666667,0.0054995827
3584f2e1-e562-4e4c-bf25-80011208d002,KIST,CLUSTER,45824625,3,1319,820,3155,1319,13135,0.6666667,85.0,0.39015806,0.33333334,63.333332,0.0054995827
3584f2e1-e562-4e4c-bf25-80011208d002,KIST,LNA,98684500,3,520,1425,3155,520,22346,0.3493453,80.0,0.2257854,0.25,0.61619395,0.0054995827
3584f2e1-e562-4e4c-bf25-80011278d002,KIST,STA,196130748,3,2691,1183,3311,2691,22231,0.35685754,79.0,0.2586252,0.33333334,0.7201209,0.0054995827
3584f2e1-e562-4e4c-bf25-80011278d002,KIST,SQA,367791582,3,424,899,3311,424,23703,0.5862737,87.0,0.32380065,0.33333334,0.760176,0.0054995827
3584f2e1-e562-4e4c-bf25-80011278d002,KIST,NA,184225647,3,990,813,3311,990,23449,0.37839723,79.0,0.23210898,0.24296772,0.62673366,0.0054995827
3584f2e1-e562-4e4c-bf25-80011278d002,KIST,IDA,376973523,3,1560,772,3311,1560,23581,0.35198677,77.0,0.24404028,0.3301268,0.626357,0.0054995827
3584f2e1-e562-4e4c-bf25-80011278d002,KIST,VITRIVR,622125129,3,2406,725,3311,2406,21898,0.35685754,87.0,0.2529348,0.5,0.83534616,0.0054995827
3584f2e1-e562-4e4c-bf25-80011278d002,KIST,CLUSTER,69975762,3,1393,751,3311,1393,13623,0.69019085,85.0,0.429859,0.33333334,63.333332,0.0054995827
3584f2e1-e562-4e4c-bf25-80011278d002,KIST,LNA,162516404,3,501,856,3311,501,23249,0.33537212,79.0,0.22176008,0.16666667,0.6348767,0.0054995827
3584f2e1-e562-4e4c-bf25-80011268d002,KIST,STA,192783980,3,2531,1180,3311,2531,22231,0.35685754,79.0,0.25618067,0.33333334,0.7201209,0.0054995827
